主从表关联ID,帐号,数据状态,行政区划代码,行业代码2017,注册资金,上市及新三板、四板挂牌情况,上市挂牌时间,本公司是否为上市挂牌企业主体,上市挂牌企业年末市值,工业总产值当年价格,营业收入,其中主营业务收入,其中技术收入,其中技术转让收入,技术承包收入,技术咨询与服务收入,接受委托研究开发收入,产品销售收入,其中高新技术产品,商品销售收入,其他营业收入,净利润,从业人员期末人数,其中留学归国人员,其中外籍常驻人员,其中引进外籍专家,其中当年新增从业人员,其中吸纳高校应届毕业生,从业人员年平均人数,具有研究生学历位人员,其中博士,其中硕士,具有大学本科学历位人员,具有大学专科学历人员,接受高等教育前为非就业地户籍人员,技能人员,其中高级技师国家职业资格一级,技师国家职业资格二级,高级技能人员国家职业资格三级,中级技能人员国家职业资格四级,初级技能人员国家职业资格五级,中层及以上管理人员,专业技术人员,科技活动人员合计,科技活动费用合计,当年专利申请数
48081,914507002839028986,en,4507,2740,13000,00,,,0,560979,555711,555711,0,0,0,0,0,555711,339100,0,0,55118,418,0,0,0,40,6,405,0,0,0,44,69,0,73,2,15,12,11,33,40,162,67,16680,2
48082,91450700566761060F,en,4507,2740,24000,00,,,0,85003,78972,78972,0,0,0,0,0,78972,47880,0,0,12586,180,0,0,0,10,1,167,0,0,0,31,53,0,41,0,6,6,2,27,22,37,41,3250,0
48083,91450700677717265J,en,4507,2922,5500,00,,,0,8665,3665,3665,0,0,0,0,0,3665,3665,0,0,132.1,24,0,0,0,0,0,24,0,0,0,2,2,0,5,0,0,0,0,5,5,5,5,300,0
48084,9145070031015008XN,en,4507,3844,30000,00,,,0,46453,45968.2,45968.2,0,0,0,0,0,45968.2,41598.7,0,0,711.9,300,0,0,0,50,50,270,0,0,0,52,80,0,0,0,0,0,0,0,20,25,33,2409,0
48085,91450702067410151U,en,4507,3969,10800,00,,,0,2048.38,1998.38,1998.38,1177.78,0,0,1177.78,0,820.6,820.6,0,0,678.79,16,0,0,0,0,0,16,1,0,1,2,3,0,6,0,0,0,1,5,4,6,15,401.1,0
48086,91450700X199145153,en,4507,4011,2000,00,,,0,6748.69,6748.69,6748.69,0,0,0,0,0,6607,5355.74,0,141.69,1294.18,30,0,0,0,2,0,30,0,0,0,4,17,0,3,0,0,0,2,1,6,5,10,849.7,4
212677,9145070075124492X7,EN,4507,2231,8642040,00,,,0,6751425.93,8041579.64,6707206.18,0,0,0,0,0,6707206.18,5349742.91,0,1334373.46,606301.84,1520,6,21,21,5,5,1570,9,0,9,406,506,276,0,0,0,0,0,0,40,80,440,295306.13,8
212678,91450703397237814C,EN,4507,2625,1080,00,,,0,950,142.91,142.91,0,0,0,0,0,142.91,125.57,0,0,-252.88,4,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,1,3,4,55,0
212740,914507227087997357,EN,4507,2720,50000,00,,,0,289300,249473,249473,0,0,0,0,0,249473,249473,0,0,9823,638,0,0,0,0,0,638,2,0,2,43,70,0,0,0,0,0,0,0,112,92,65,8112,0
212749,9145070074513250XC,EN,4507,1449,11880,11,2018,1,0,127217,121159,121159,0,0,0,0,0,121159,97500,0,0,11905,120,0,0,0,10,0,120,0,0,0,15,28,0,3,0,0,0,1,2,16,18,16,1932,1
212809,91450700735185536J,EN,4507,2614,180000,00,,,0,923561,529808,529808,0,0,0,0,0,529808,529808,0,0,-7593,295,0,0,0,30,25,295,10,0,10,37,50,0,35,2,0,0,8,25,25,45,35,12000,1
212862,91450700768924753E,EN,4507,2439,6800,00,,,0,7400,6830,5533,784,0,0,784,0,728,728,5318,0,410,38,0,0,0,6,6,36,2,0,2,4,12,0,0,0,0,0,0,0,2,3,12,262,0
212867,91450700588634134T,EN,4507,3979,125680,00,,,0,24773,23500,23500,0,0,0,0,0,23500,17155,0,0,431,180,0,0,0,0,0,200,0,0,0,18,21,0,0,0,0,0,0,0,5,20,39,1022,3
212882,91450722723063662U,EN,4507,2740,15638,00,,,0,142032.26,131368.59,131368.59,0,0,0,0,0,131368.59,131368.59,0,0,25149.24,137,0,0,0,2,2,139,3,3,0,17,7,0,0,0,0,0,0,0,0,0,37,3840,4
212897,91450721771728024J,EN,4507,1495,68380,00,,,0,28562,21793,21793,0,0,0,0,0,21793,20512,0,0,-1958,63,1,2,0,0,0,61,1,0,1,22,20,0,0,0,0,0,0,0,10,13,35,1092,13
212937,91450700745121106F,EN,4507,0321,50000,00,,,0,287540,728010,698841,0,0,0,0,0,698841,698841,0,29169,45351,945,0,0,0,107,52,920,5,0,5,56,162,0,0,0,0,0,0,0,133,98,95,21850.3,0
213054,914507007087978606,EN,4507,2624,20000,00,,,0,428.86,428.86,428.86,0,0,0,0,0,428.86,278.76,0,0,-233.01,10,0,0,0,0,0,10,0,0,0,2,1,0,0,0,0,0,0,0,2,1,5,90.36,0
213072,91450721672471171B,EN,4507,4620,10000,00,,,0,12434.02,12434.02,12434.02,0,0,0,0,0,12434.02,12434.02,0,0,-2072.44,30,0,0,0,0,0,31,0,0,0,3,3,0,0,0,0,0,0,0,9,7,10,1353.36,0
213079,91450702310160923P,EN,4507,7530,5000,00,,,0,0,1288.6,1288.6,1288.6,0,0,1288.6,0,0,0,0,0,269.61,8,0,0,0,2,0,8,2,0,2,5,0,0,6,0,0,0,5,1,2,6,7,232,0
213102,91450702097725891H,EN,4507,7452,10000,00,,,0,0,1409.52,1409.52,1409.52,0,0,1409.52,0,0,0,0,0,82.24,23,0,0,0,10,10,23,3,0,3,18,2,0,0,0,0,0,0,0,3,20,10,620,0
213111,914507000635817114,EN,4507,2740,200000,00,,,0,73863.1,37940,37940,0,0,0,0,0,37940,33505.5,0,0,-21282,247,0,1,0,30,7,300,6,3,3,55,28,0,0,0,0,0,0,0,44,53,59,16047,7
213112,91450700574586610G,EN,4507,3979,11496.6,00,,,0,976615,976615,967175,0,0,0,0,0,967571,822435,0,9044,32603,561,0,0,0,0,0,474,4,0,4,62,192,0,0,0,0,0,0,0,217,133,240,34969,20
213116,914507223226102586,EN,4507,3984,5000,00,,,0,29318,29318,29318,0,0,0,0,0,29318,2000,0,0,1702,138,0,0,0,0,0,145,0,0,0,8,8,0,15,0,0,0,5,10,12,15,15,1060,2
213147,9145070069535228X7,EN,4507,1495,60000,00,,,0,338128,291319.46,285300.79,0,0,0,0,0,285300.79,241395.54,0,6018.67,27114.06,310,0,0,0,40,2,305,3,0,3,8,16,0,44,0,2,4,6,32,12,44,32,8877.23,4
213164,91450001059518904H,EN,4507,1711,30500,00,,,0,48663,37916,37916,0,0,0,0,0,37916,37916,0,0,-2617,50,0,0,0,6,0,44,0,0,0,5,12,0,0,0,0,0,0,0,10,10,10,1990,0
213196,91450700571814366P,EN,4507,3872,60200,13,2014,1,60200,1200,780,780,0,0,0,0,0,780,780,0,0,0,8,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,5,3,0,0,0
213255,91450700765805935G,EN,4507,2730,108000,00,,,0,193802.23,232747.26,232747.26,0,0,0,0,0,232747.26,129763,0,0,1292.71,185,0,0,0,0,0,185,1,0,1,20,163,0,0,0,0,0,0,0,13,29,22,4350,0
213291,91450722MA5K9LTK9F,EN,4507,3499,1660,00,,,0,598,431,431,0,0,0,0,0,431,381,0,0,19,7,0,0,0,0,0,7,0,0,0,5,2,0,0,0,0,0,0,0,2,4,7,143,8
351598,91450722077103681J,en,4507,2021,5000,00,,,0,26973.65,24338.3,24338.3,0,0,0,0,0,24338.3,24338.3,0,0,-156.66,65,0,0,0,0,0,60,3,0,3,1,1,0,0,0,0,0,0,0,0,0,7,1488.29,0
351599,91450700083604722N,en,4507,7452,10000,00,,,0,0,6000,6000,5500,500,1000,3500,500,500,500,0,0,915,53,0,0,0,5,3,50,0,0,0,9,23,0,28,0,0,5,15,8,11,40,28,1920,0
351600,91450702MA5KABDK51,en,4507,6513,1000,00,,,0,124,270,270,270,0,270,0,0,0,0,0,0,-4.8,7,0,0,0,0,0,7,1,0,1,6,0,0,0,0,0,0,0,0,1,6,7,164,0
351601,914507027512224213,en,4507,3464,1000,00,,,0,867.92,520.9,520.9,7.1,1.6,0,5.5,0,305.29,305.29,208.51,0,-170.53,15,0,0,0,0,0,8,0,0,0,2,5,0,0,0,0,0,0,0,2,2,5,415,6
351603,91450722664827473A,en,4507,2021,1800,00,,,0,38600,37505.46,37505.46,0,0,0,0,0,37505.46,105,0,0,3115.71,32,0,0,0,6,0,30,0,0,0,2,6,0,0,0,0,0,0,0,0,5,20,1880,3
351604,91450700310221394X,en,4507,3824,85890,00,,,0,890,635,635,0,0,0,0,0,635,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,2,4,0,0,0
351605,91450700MA5KD7BE9A,en,4507,6532,3000,00,,,0,0,2090,2090,100,0,0,100,0,1990,0,0,0,-151,8,0,0,0,2,0,6,0,0,0,2,2,1,0,0,0,0,0,0,2,2,4,630,0
351606,914507216697399663,en,4507,1499,50000,00,,,0,152110,143809,141922,0,0,0,0,0,141922,120633.7,0,1887,17539.75,289,0,0,0,22,12,289,0,0,0,36,65,0,0,0,0,0,0,0,12,22,42,21530,0
351607,91450700574593343X,en,4507,3059,10000,00,,,0,105179,105179,105179,0,0,0,0,0,75179,75001,29921,79,4173,190,0,0,0,52,5,186,4,0,4,25,40,0,0,0,0,0,0,0,32,16,35,5417.5,0
351609,91450700680127549W,en,4507,3911,80600,00,,,0,56000,55253,55253,0,0,0,0,0,55253,49190,0,0,-3904,185,3,4,0,20,5,185,3,1,2,9,171,60,10,1,0,0,9,0,4,171,45,2760,1
351610,91450700063589254Y,en,4507,4710,10000,00,,,0,60000,15000,1000,1000,1000,0,0,0,5000,0,6000,3000,3015,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351611,914507227322023613,en,4507,1523,9000,00,,,0,4516,3450,3450,0,0,0,0,0,3450,2718,0,0,102,60,0,0,0,5,3,45,0,0,0,11,25,0,0,0,0,0,0,0,8,0,15,1294,6
351612,91450721775999876N,en,4507,3974,76000,00,,,0,572179,564685,561337,0,0,0,0,0,561337,555723,0,3348,33047,1684,0,2,0,0,0,1642,2,0,2,112,425,0,0,0,0,0,0,0,40,226,265,23257,0
351613,91450700585953308W,en,4507,2239,10000,13,2015,1,0,20217.77,20217.77,20217.77,0,0,0,0,0,20217.77,13141.55,0,0,-2312.42,48,0,0,0,0,0,48,0,0,0,3,10,0,0,0,0,0,0,0,3,7,7,1186.78,0
351614,91450700MA5KAYKC7E,en,4507,6322,10000,00,,,0,0,227.22,227.22,204.22,0,0,204.22,0,0,0,23,0,-328.23,9,0,0,0,0,0,16,1,0,1,5,3,0,5,0,0,0,0,5,2,5,5,125,0
351615,91450700682123859E,en,4507,2919,30000,00,,,0,23274.97,27291.05,25026.89,0,0,0,0,0,25026.89,25026.89,0,2264.15,-2743.32,60,0,0,0,4,2,60,0,0,0,21,30,0,0,0,0,0,0,0,15,10,13,943.79,3
351616,91450700MA5KBL3R1X,en,4507,3493,50180,00,,,0,7.56,7.56,7.56,0,0,0,0,0,7.56,7.56,0,0,-1610.62,12,0,0,0,0,0,12,1,0,1,9,2,0,0,0,0,0,0,0,0,0,7,228,3
351617,914507035615641804,en,4507,2669,25000,00,,,0,136743,138708,138565,0,0,0,0,0,138565,124113,0,143,13775,46,0,0,0,6,3,46,0,0,0,14,9,0,0,0,0,0,0,0,2,17,15,5898,4
351618,91450700723079680Y,en,4507,2624,13800,00,,,0,7281.34,10413.25,10413.25,0,0,0,0,0,10413.25,728.93,0,0,20.72,15,0,0,0,0,0,14,0,0,0,3,7,6,3,0,0,1,2,0,4,7,7,583.1,0
351619,91450700077134760M,en,4507,3841,21078.57,00,,,0,719212,700701,679730,0,0,0,0,0,679730,679730,0,20971,-21604,629,1,0,0,169,45,874,3,0,3,101,105,128,0,0,0,0,0,0,85,198,106,21245,3
351620,914507007689126481,en,4507,4511,45000,00,,,0,120816.5,120816.5,120816.5,0,0,0,0,0,120816.5,78434.11,0,0,22184.49,134,0,0,0,0,0,134,0,0,0,19,72,0,0,0,0,0,0,0,3,10,17,6282.46,0
351621,91450700598445310K,en,4507,2511,100000,00,,,0,47277,47277,47277,0,0,0,0,0,47277,23638,0,0,-7528,30,0,0,0,0,0,30,1,0,1,5,20,0,0,0,0,0,0,0,2,23,5,1500,0
351622,91450700759762449E,en,4507,4790,22818,00,,,0,0,251283.8,251283.8,0,0,0,0,0,251283.8,251283.8,0,0,13102.3,302,0,0,0,20,20,206,3,0,3,76,92,0,159,6,12,22,66,53,42,156,25,1921.4,0
351623,9145070272308026XK,en,4507,3079,300,00,,,0,3610,3828,3828,0,0,0,0,0,3378,3378,0,450,505,70,0,0,0,0,0,70,0,0,0,7,19,0,23,0,0,5,18,0,13,15,15,250,4
351624,914507007997323916,en,4507,1523,11504,00,,,0,10805.3,337.5,337.5,0,0,0,0,0,337.5,337.5,0,0,-2452.2,21,0,0,0,2,0,38,3,0,3,4,9,0,6,0,0,0,5,1,3,7,10,588,0
351625,9145070476584458XT,en,4507,3571,25000,00,,,0,274360,253819,250128,0,0,0,0,0,253819,245722,0,0,1009,519,0,0,0,24,12,525,0,0,0,71,116,0,0,0,0,0,0,0,61,89,79,7815,9
351626,91450700099701797H,en,4507,6519,2000,00,,,0,0,1806.7,1806.7,293.27,0,0,293.27,0,1443.08,1443.08,0,70.35,282.62,10,0,0,0,2,2,10,0,0,0,2,5,0,0,0,0,0,0,0,2,4,4,220,0
351627,91450700571835183U,en,4507,1329,3000,00,,,0,825889,826076,825889,0,0,0,0,0,825889,722098,0,187,5876,87,0,0,0,0,0,98,0,0,0,9,24,0,0,0,0,0,0,0,5,23,29,26880,0
351628,91450700664833769U,en,4507,1329,30000,00,,,0,476392,478275,477666,452,0,0,452,0,477666,477666,0,157,28233,183,0,0,0,41,24,182,4,1,3,31,46,0,0,0,0,0,0,0,18,91,24,21287,0
351629,914507227276746636,en,4507,2922,51000,13,2015,1,0,24743,23530.48,23530.48,0,0,0,0,0,23530.48,23530.48,0,0,-134.69,60,0,0,0,0,0,55,0,0,0,3,15,0,0,0,0,0,0,0,12,10,13,1180,12
351630,91450700099456541H,en,4507,4419,50000,00,,,0,54373.48,54373.48,54373.48,0,0,0,0,0,54373.48,33292.88,0,0,30805.95,92,0,0,0,0,0,90,0,0,0,8,32,0,0,0,0,0,0,0,0,0,11,905.63,0
47797,91450800680128891N,en,4508,6532,3080,00,,,0,0,2039.73,2039.73,558.52,100,0,458.52,0,1265.96,1265.96,213.08,2.16,-400.76,49,0,0,0,2,0,48,5,3,2,17,24,34,0,0,0,0,0,0,8,18,16,1253.6,0
47798,91450800200463763Q,en,4508,3572,10000,00,,,0,8855,15002,12165,0,0,0,0,0,12165,12165,0,2837,-2598,72,0,0,0,0,0,72,0,0,0,15,31,0,0,0,0,0,0,0,17,15,15,421,5
47799,91450881MA5K9JQHX5,en,4508,4620,15000,00,,,0,13986.05,12050.03,12050.03,12050.03,0,0,12050.03,0,0,0,0,0,3596.25,29,0,0,0,4,1,26,0,0,0,5,9,8,0,0,0,0,0,0,6,11,12,666.42,0
47800,91450802399309527J,en,4508,4220,30000,00,,,0,3000,1411,1318,0,0,0,0,0,1411,1318,0,0,-1840,42,0,0,0,6,4,35,1,0,1,16,20,0,0,0,0,0,0,0,8,8,9,386.5,2
47801,914508007512258847,en,4508,3831,100800,13,2014,1,0,176610,170271,169591,0,0,0,0,0,169591,144151,0,680,9785,149,0,0,0,4,0,150,0,0,0,3,13,0,0,0,0,0,0,0,25,3,16,230,7
47802,91450881MA5KBTH954,en,4508,2740,13000,00,,,0,183167,167840,167840,0,0,0,0,0,167840,167840,0,0,35990,272,0,0,0,0,0,272,0,0,0,32,103,30,0,0,0,0,0,0,35,35,105,6464,0
47803,9145080055474698XR,en,4508,3411,6000,00,,,0,3532,2879,1799,1080,1080,0,0,0,1799,1731,0,0,825.6,12,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,3,4,3,161,0
212721,91450800310115823P,EN,4508,3821,5000,00,,,0,6820,5600,4600,0,0,0,0,0,4100,2300,1500,0,450,38,0,0,0,3,3,38,0,0,0,7,9,0,0,0,0,0,0,0,3,7,12,480,0
212735,9145080057456397XH,EN,4508,2023,84000,00,,,0,264730,239857,239857,0,0,0,0,0,239857,178326,0,0,29409,155,0,0,0,0,0,155,2,0,2,10,23,4,0,0,0,0,0,0,10,25,31,7456,2
212751,91450800785231449M,EN,4508,7721,2000,00,,,0,0,1678,1678,0,0,0,0,0,1678,1678,0,0,112.5,13,0,0,0,0,0,13,1,0,1,3,6,0,0,0,0,0,0,0,3,4,3,193.6,0
212845,91450881MA5KB8NQ5X,EN,4508,3591,10000,00,,,0,8627,6490,6231,10,5,0,0,0,4513,3626,1952,15,28,48,0,0,0,3,0,48,0,0,0,14,12,0,0,0,0,0,0,0,5,0,18,935,0
212874,91450800742085381Y,EN,4508,7721,68012.21,00,,,0,0,67384.35,67384.35,4189.01,0,0,4189.01,0,63155.98,63155.98,39.36,0,20349.42,129,0,0,0,12,8,125,2,0,2,61,43,0,0,0,0,0,0,0,19,48,30,2871.39,2
212888,91450800791336642B,EN,4508,2624,229432,00,,,0,676351,682010,676351,0,0,0,0,0,676351,548442,0,5659,37899,322,0,0,0,2,1,320,4,2,2,31,64,42,25,3,6,5,4,7,15,23,48,21739,1
212971,91450800322630101E,EN,4508,2770,90000,00,,,0,59086.34,55220.88,54989.49,231.39,0,0,231.39,0,33232.53,33232.53,21756.96,0,3869.82,52,0,0,0,0,0,110,1,0,1,21,12,0,0,0,0,0,0,0,0,20,16,1953.23,5
213034,914508006976164611,EN,4508,3821,100000,00,,,0,117360,117360.3,117360.3,0,0,0,0,0,117360.3,80000,0,0,3256.1,1788,0,0,0,206,0,1400,0,0,0,33,70,0,0,0,0,0,0,0,44,51,222,5381,11
213060,91450800MA5KCKM049,EN,4508,3640,100000,00,,,0,26417,4930.2,4930.2,0,0,0,0,0,4930.2,4930.2,0,0,5.5,85,0,0,0,85,0,85,0,0,0,10,20,0,0,0,0,0,0,0,25,12,9,297.8,0
213084,9145080067246457XE,EN,4508,2624,100000,00,,,0,651503,644614,615380,100,100,0,0,0,615380,512482,0,29134,44175,215,0,0,0,35,12,205,0,0,0,32,65,0,0,0,0,0,0,0,16,15,46,7890,0
213206,91450821708647109D,EN,4508,2632,31318.89,00,,,0,21252,22618,18560,0,0,0,0,0,22618,4231,0,0,2712,50,0,0,0,0,0,35,0,0,0,20,7,0,0,0,0,0,0,0,0,0,10,1000,2
213286,914508000957464027,EN,4508,3521,5000,00,,,0,2508.45,2158.98,2158.98,0,0,0,0,0,2158.98,2158.98,0,0,75.08,30,0,0,0,5,0,30,0,0,0,3,8,2,13,0,0,3,0,10,6,5,7,300,0
351212,91450881MA5KAYCX8T,en,4508,2770,2000,00,,,0,7972.23,6377.78,6273.47,47.17,47.17,0,0,0,6273.52,4601.79,0,57.09,-12.23,49,0,0,0,5,1,44,1,0,1,16,8,0,0,0,0,0,0,0,7,13,14,868.37,10
351213,91450800672464641A,en,4508,3591,30000,13,2015,1,0,6996,6996,6996,300,0,0,300,0,6696,6696,0,0,144.9,85,0,0,0,5,0,80,6,3,3,9,12,0,0,0,0,0,0,0,5,25,27,1052,2
351214,914508006621192039,en,4508,6511,6000,00,,,0,0,56623.49,56623.49,0,0,0,0,0,33717.35,33717.35,22906.14,0,699.29,65,0,0,0,14,2,68,0,0,0,16,31,0,0,0,0,0,0,0,12,30,18,1124.28,0
351215,914508040575163238,en,4508,3461,500,00,,,0,855.13,855.13,855.13,0,0,0,0,0,855.13,855.13,0,0,-450.49,10,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,0
351216,91450800564008374Q,en,4508,0321,5000,00,,,0,0,103408,103408,0,0,0,0,0,103408,65632,0,0,11366,137,0,0,0,25,8,120,0,0,0,2,10,20,2,1,0,0,1,0,35,15,26,2217.5,3
351217,91450800739984087R,en,4508,3411,3280,00,,,0,4200,3590,3580,0,0,0,0,0,3580,2380,0,10,47.9,30,0,0,0,3,0,25,0,0,0,4,4,0,4,0,0,0,2,2,5,10,10,250,9
351218,91450800200460394J,en,4508,1340,23351,00,,,0,189384.16,200523,200523,0,0,0,0,0,200227,200227,0,296,-5080,240,0,0,0,20,0,235,2,0,2,16,19,0,49,0,0,2,19,28,31,49,81,7051,3
351219,914508006902218463,en,4508,3829,81000,00,,,0,6668.72,6668.72,6308.42,0,0,0,0,0,4835.86,998.21,1472.56,360.3,-664.28,32,0,0,0,11,3,25,1,0,1,9,5,17,0,0,0,0,0,0,7,2,12,790,7
351220,914508006927727806,en,4508,7461,10000,00,,,0,0,2321,2321,2321,0,0,2321,0,0,0,0,0,-1347,27,0,0,0,3,2,25,0,0,0,23,3,0,0,0,0,0,0,0,4,15,15,235,0
351221,91450821782148359K,en,4508,5273,500,00,,,0,0,5168,5168,300,0,0,300,0,3485,3485,1353,30,87,12,0,0,0,0,0,12,0,0,0,2,4,0,6,0,0,0,0,6,2,10,5,406,0
351222,91450800677737194H,en,4508,0523,30000,00,,,0,0,3588.4,3588.4,335.5,0,0,110.45,0,3242.9,3154.05,0,10,-2124.76,32,0,0,0,0,0,32,4,0,4,12,16,0,10,0,0,2,4,4,6,2,12,2031.81,8
351223,9145082158861706XE,en,4508,3961,10000,00,,,0,21000,14466.6,14466.6,0,0,0,0,0,14466.6,14466.6,0,0,-262.9,56,0,0,0,0,0,56,0,0,0,8,30,0,9,0,0,0,3,6,8,15,15,833.1,0
351224,91450881771747647A,en,4508,2613,28030,13,2015,1,167587,32948,40106,40106,0,0,0,0,0,40106,40106,0,0,-22356,165,0,0,0,10,0,170,1,0,1,10,15,0,15,0,0,0,0,15,13,28,21,2383,0
351225,91450800585969414F,en,4508,4011,60000,00,,,0,16952,16952,12351,0,0,0,0,0,4601,2301,12351,0,2162,27,0,0,0,10,3,7,2,1,1,5,5,10,27,5,5,5,7,5,15,5,7,650,2
351226,91450800200465718H,en,4508,4710,106200,00,,,0,0,1822863,1822863,0,0,0,0,0,1822863,1421833,0,0,3505,210,0,0,0,25,8,205,0,0,0,45,103,0,45,5,8,5,10,17,15,45,40,59243,4
351227,91450800589833522K,en,4508,4390,5000,00,,,0,25116.43,25116.43,25116.43,0,0,0,0,0,25116.43,23654.25,0,0,2579.82,19,0,0,0,0,0,18,0,0,0,5,3,0,6,0,0,0,0,6,6,13,7,1272.2,0
351228,91450802900453849K,en,4508,3499,1050,00,,,0,10500,10387,10387,0,0,0,0,0,9528,9528,0,859,417.6,35,0,0,0,0,0,35,0,0,0,2,4,0,0,0,0,0,0,0,4,6,5,69.23,0
351229,914508817759629425,en,4508,1511,100000,00,,,0,1110003,955013,955013,0,0,0,0,0,724495,701558,0,230518,9415,580,0,0,0,30,10,500,3,0,3,80,79,0,0,0,0,0,0,0,18,35,125,39780,0
351230,91450800685161156M,en,4508,3524,5000,00,,,0,130000,130000,80000,0,0,0,0,0,80000,30000,50000,0,1065,118,0,0,5,30,3,118,0,0,0,5,10,0,5,5,0,0,0,0,35,29,19,1600,1
351231,91450800310224384P,en,4508,2740,10000,00,,,0,9132,152269,152269,0,0,0,0,0,152269,113847,0,0,1498,48,0,0,0,3,3,48,0,0,0,23,18,20,10,0,0,0,0,10,5,10,48,6371,0
351232,91450800340376768N,en,4508,3650,5100,00,,,0,690.5,947,947,0,0,0,0,0,947,570,0,0,-350.3,26,0,0,0,0,0,25,0,0,0,5,10,5,15,0,0,0,10,5,10,5,25,50,12
48101,914509006648491381,en,4509,3670,55000,11,2015,1,0,59268,61871,59974,0,0,0,0,0,59974,59974,0,1897,-3316,296,0,0,0,0,0,300,2,0,2,11,237,0,0,0,0,0,0,0,0,42,33,2581,1
48102,914509006670369682,en,4509,3444,1500,00,,,0,51899.7,37618.78,35439.81,0,0,0,0,0,35439.81,35439.81,0,2178.97,3806.76,109,0,0,0,13,0,109,0,0,0,12,23,0,0,0,0,0,0,0,8,13,26,2129.37,3
48103,9145090020042086XF,en,4509,2740,448834,00,,,0,765430,637029,632627,0,0,0,0,0,632627,544702,0,4402,144389,679,0,0,0,166,19,665,4,0,4,134,247,452,18,0,0,0,2,16,92,85,110,25214,0
48104,914509237943027634,en,4509,3213,400000,00,,,0,2975370,2977195,2975366,0,0,0,0,0,1458830,1220374,1516535,1830,-84464,920,0,0,0,130,37,987,8,2,6,142,91,102,0,0,0,0,0,0,50,76,101,90573,8
48105,91450921794316022W,en,4509,2319,25000,13,2016,1,62311,46077,45394,44581,0,0,0,0,0,44581,42767,0,813,-647,107,0,0,0,3,0,114,0,0,0,3,18,0,10,0,0,0,0,10,17,26,107,2301,1
48106,91450921680141447W,en,4509,3670,5000,00,,,0,38412.14,40087.82,38270.27,0,0,0,0,0,38270.27,26121.48,1793.32,24.23,-1346.25,184,0,0,0,22,0,189,0,0,0,7,11,0,0,0,0,0,0,0,16,0,22,1111.81,0
48107,91450900779136293A,en,4509,3311,10000,00,,,0,9344.2,9344.2,9344.2,0,0,0,0,0,9344.2,6948.26,0,0,67.6,90,0,0,0,0,0,90,0,0,0,3,9,0,0,0,0,0,0,0,2,0,0,0,10
48108,91450900768924235G,en,4509,3670,10000,00,,,0,85950,83576,80078,0,0,0,0,0,80078,54643,0,3498,-8143,103,0,0,0,22,0,96,1,0,1,7,21,0,3,0,0,0,3,0,5,16,14,3610,0
48109,914509005572356166,en,4509,3670,5000,00,,,0,88265,87643,84708,0,0,0,0,0,84708,40235,0,2935,268,210,0,0,0,10,2,205,0,0,0,42,24,0,0,0,0,0,0,0,16,52,52,4032,2
48110,91450900745130707F,en,4509,3670,4280,00,,,0,352351,342374,305637,0,0,0,0,0,305637,276743,0,36737,2048,245,0,0,0,0,0,253,0,0,0,46,38,35,0,0,0,0,0,0,31,67,83,9890,6
48111,914509216621377518,en,4509,3572,103205.66,00,,,0,64886.84,61374.3,61374.3,10937.82,690,0,10247.82,0,46801.8,46801.8,0,3634.68,1576.15,89,1,0,0,10,0,89,1,0,1,9,18,0,0,0,0,0,0,0,20,11,22,9653.71,4
212686,91450900763073427A,EN,4509,2913,600,00,,,0,905,905,905,0,0,0,0,0,905,851,0,0,59.5,20,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0
212741,91450900579431765N,EN,4509,5199,20000,00,,,0,0,40336,40336,0,0,0,0,0,28235,28235,12101,0,-367,49,0,0,0,12,5,44,0,0,0,2,16,0,0,0,0,0,0,0,10,20,20,2211,0
212752,91450900283448381T,EN,4509,3584,4880,00,,,0,29163,20667,20667,0,0,0,0,0,20667,20211,0,0,849,73,0,0,0,11,5,72,0,0,0,22,27,0,35,4,6,2,6,17,7,25,32,1057,5
212763,91450900708652653P,EN,4509,1492,5000,00,,,0,430,813,813,0,0,0,0,0,813,518,0,0,-201,18,0,0,0,0,0,18,0,0,0,5,6,0,0,0,0,0,0,0,9,9,6,121,0
212766,914509006902049741,EN,4509,1441,20000,11,2015,1,0,30689.9,30689.9,30689.9,0,0,0,0,0,30689.9,28637.3,0,0,1356.3,56,1,0,0,4,2,46,0,0,0,5,20,0,0,0,0,0,0,0,4,8,10,2400,0
212768,91450900768941051L,EN,4509,1513,430000,00,,,0,810000,719432,701812,0,0,0,0,0,701812,560000,0,17620,37306,829,0,0,0,87,32,811,1,0,1,62,204,125,108,0,0,1,17,90,23,82,85,23830,11
212778,91450981591307070Y,EN,4509,3599,300,00,,,0,1315,1307,1307,23,23,0,0,0,1284,1284,0,0,-198,21,0,0,0,0,0,21,0,0,0,2,2,0,0,0,0,0,0,0,5,5,17,675,0
